,secID,ticker,secShortName,exchangeCD,tradeDate,preClosePrice,actPreClosePrice,openPrice,highestPrice,lowestPrice,closePrice,turnoverVol,turnoverValue,dealAmount,turnoverRate,accumAdjFactor,negMarketValue,marketValue,chgPct,PE,PE1,PB,isOpen,vwap,prechgPct,chgPct
3585,600066.XSHG,600066,宇通客车,XSHG,2012/2/28,23.76,23.76,23.49,25.11,23.41,25.03,26852176,656807040,22362,0.0399,0.259585589,16861724568,16861724568,0.0535,14.2726,14.2726,5.0588,1,24.46,0.0132,
3586,600066.XSHG,600066,宇通客车,XSHG,2012/2/29,25.03,25.03,25,25.48,24.71,24.92,13368301,336792160,12327,0.0198,0.259585589,16787621903,16787621903,-0.0044,14.2099,14.2099,5.0365,1,25.193,0.0535,
3587,600066.XSHG,600066,宇通客车,XSHG,2012/3/1,24.92,24.92,24.7,25.57,24.59,25.39,12166454,307629600,10440,0.0181,0.259585589,17104242380,17104242380,0.0189,14.4779,14.4779,5.1315,1,25.285,-0.0044,
3588,600066.XSHG,600066,宇通客车,XSHG,2012/3/2,25.39,25.39,25.38,25.55,25.08,25.51,8546956,216768784,7842,0.0127,0.259585589,17185081651,17185081651,0.0047,14.5463,14.5463,5.1558,1,25.362,0.0189,
3589,600066.XSHG,600066,宇通客车,XSHG,2012/3/5,25.51,25.51,25.5,25.9,24.47,24.55,13863148,346304096,14013,0.0206,0.259585589,16538367485,16538367485,-0.0376,13.9989,13.9989,4.9618,1,24.98,0.0047,
3590,600066.XSHG,600066,宇通客车,XSHG,2012/3/6,24.55,24.55,24.64,25.15,24.05,24.97,10203443,251210784,12494,0.0151,0.259585589,16821304932,16821304932,0.0171,14.2384,14.2384,5.0467,1,24.62,-0.0376,
3591,600066.XSHG,600066,宇通客车,XSHG,2012/3/7,24.97,24.97,24.69,25.43,24.6,25.23,7876517,198228128,7675,0.0117,0.259585589,16996456686,16996456686,0.0104,14.3866,14.3866,5.0992,1,25.167,0.0171,
3592,600066.XSHG,600066,宇通客车,XSHG,2012/3/8,25.23,25.23,25.31,25.4,24.85,25.28,6688800,167594240,6419,0.0099,0.259585589,17030139715,17030139715,0.002,14.4152,14.4152,5.1093,1,25.056,0.0104,
3593,600066.XSHG,600066,宇通客车,XSHG,2012/3/9,25.28,25.28,25.3,25.55,25.11,25.43,7400652,187632368,7913,0.011,0.259585589,17131188804,17131188804,0.0059,14.5007,14.5007,5.1396,1,25.353,0.002,
3594,600066.XSHG,600066,宇通客车,XSHG,2012/3/12,25.43,25.43,25.28,26.02,24.81,25.98,10350750,262747856,8699,0.0154,0.259585589,17501702128,17501702128,0.0216,14.8143,14.8143,5.2508,1,25.384,0.0059,
3595,600066.XSHG,600066,宇通客车,XSHG,2012/3/13,25.98,25.98,25.97,25.98,25.39,25.72,5493580,140856960,6417,0.0082,0.259585589,17326550375,17326550375,-0.01,14.6661,14.6661,5.1982,1,25.64,0.0216,
3596,600066.XSHG,600066,宇通客车,XSHG,2012/3/14,25.72,25.72,25.9,25.99,24.49,24.51,14232115,357880224,18155,0.0211,0.259585589,16511421061,16511421061,-0.047,13.9761,13.9761,4.9537,1,25.146,-0.01,
3597,600066.XSHG,600066,宇通客车,XSHG,2012/3/15,24.51,24.51,24.51,24.78,23.88,24.2,9138823,221112864,9269,0.0136,0.259585589,16302586278,16302586278,-0.0126,13.7993,13.7993,4.891,1,24.195,-0.047,
3598,600066.XSHG,600066,宇通客车,XSHG,2012/3/16,24.2,24.2,24.3,24.7,24.1,24.45,5194828,126825008,5631,0.0077,0.259585589,16471001426,16471001426,0.0103,13.9419,13.9419,4.9416,1,24.414,-0.0126,
3599,600066.XSHG,600066,宇通客车,XSHG,2012/3/19,24.45,24.45,24.26,24.44,23.78,24.3,5438163,130859400,7640,0.0081,0.259585589,16369952337,16369952337,-0.0061,13.8563,13.8563,4.9112,1,24.063,0.0103,
3600,600066.XSHG,600066,宇通客车,XSHG,2012/3/20,24.3,24.3,24.12,24.18,23.77,23.86,4673859,111836352,4408,0.0069,0.259585589,16073541677,16073541677,-0.0181,13.6054,13.6054,4.8223,1,23.928,-0.0061,
3601,600066.XSHG,600066,宇通客车,XSHG,2012/3/21,23.86,23.86,24,24.35,23.85,24.29,4180465,100663968,4914,0.0062,0.259585589,16363215731,16363215731,0.018,13.8506,13.8506,4.9092,1,24.08,-0.0181,
3602,600066.XSHG,600066,宇通客车,XSHG,2012/3/22,24.29,24.29,24.27,24.73,24.15,24.6,3557217,87173504,4367,0.0053,0.259585589,16572050514,16572050514,0.0128,14.0274,14.0274,4.9719,1,24.506,0.018,
3603,600066.XSHG,600066,宇通客车,XSHG,2012/3/23,24.6,24.6,24.36,24.6,23.86,23.89,4849358,116532440,4219,0.0072,0.259585589,16093751495,16093751495,-0.0289,13.6225,13.6225,4.8284,1,24.03,0.0128,
3604,600066.XSHG,600066,宇通客车,XSHG,2012/3/26,23.89,23.89,23.9,24.37,23.82,24.3,2950435,71015136,3443,0.0044,0.259585589,16369952337,16369952337,0.0172,13.8563,13.8563,4.9112,1,24.069,-0.0289,
3605,600066.XSHG,600066,宇通客车,XSHG,2012/3/27,24.3,24.3,24.64,25.36,24.38,24.97,9004107,225521456,10220,0.0134,0.259585589,16821304932,16821304932,0.0276,14.2384,14.2384,5.0467,1,25.047,0.0172,
3606,600066.XSHG,600066,宇通客车,XSHG,2012/3/28,24.97,24.97,24.97,25.29,23.89,24.03,6540481,161099744,6826,0.0097,0.259585589,16188063978,16188063978,-0.0376,13.7024,13.7024,4.8567,1,24.631,0.0276,
3607,600066.XSHG,600066,宇通客车,XSHG,2012/3/29,24.03,24.03,24.05,24.99,23.92,24.63,5985896,147350288,5077,0.0089,0.259585589,16592260332,16592260332,0.025,14.0445,14.0445,4.9779,1,24.616,-0.0376,
3608,600066.XSHG,600066,宇通客车,XSHG,2012/3/30,24.63,24.63,24.9,25.1,24,24.29,7752566,189378080,7510,0.0115,0.259585589,16363215731,16363215731,-0.0138,13.8506,13.8506,4.9092,1,24.428,0.025,
3609,600066.XSHG,600066,宇通客车,XSHG,2012/4/5,24.29,24.29,24.18,25.26,24.01,25.17,6120425,151249632,7779,0.0091,0.259585589,16956037050,16956037050,0.0362,13.6135,17.5633,2.9375,1,24.712,-0.0138,
3610,600066.XSHG,600066,宇通客车,XSHG,2012/4/6,25.17,25.17,25.21,25.27,24.7,25.15,5089024,127446968,7533,0.0076,0.259585589,16942563839,16942563839,-0.0008,13.6027,17.5493,2.9352,1,25.043,0.0362,
3611,600066.XSHG,600066,宇通客车,XSHG,2012/4/9,25.15,25.15,25.15,25.85,24.88,25.57,6549483,167350688,8792,0.0097,0.259585589,17225501286,17225501286,0.0167,13.8299,17.8424,2.9842,1,25.552,-0.0008,
3612,600066.XSHG,600066,宇通客车,XSHG,2012/4/10,25.57,25.57,25.5,25.86,25.35,25.84,5965085,152935440,6909,0.0089,0.259585589,17407389646,17407389646,0.0106,13.9759,18.0308,3.0157,1,25.638,0.0167,
3613,600066.XSHG,600066,宇通客车,XSHG,2012/4/11,25.84,25.84,25.8,26.63,25.62,26.31,7779336,204390480,9049,0.0115,0.259585589,17724010123,17724010123,0.0182,14.2301,18.3588,3.0706,1,26.274,0.0106,
3614,600066.XSHG,600066,宇通客车,XSHG,2012/4/12,26.31,26.31,26.35,26.61,26.12,26.52,4906190,129565504,9632,0.0073,0.259585589,17865478847,17865478847,0.008,14.3437,18.5053,3.0951,1,26.409,0.0182,
3615,600066.XSHG,600066,宇通客车,XSHG,2012/4/13,26.52,26.52,26.46,26.63,26.18,26.24,5355088,141129152,9832,0.0079,0.259585589,17676853882,17676853882,-0.0106,14.1923,18.3099,3.0624,1,26.354,0.008,
3616,600066.XSHG,600066,宇通客车,XSHG,2012/4/16,26.24,26.24,26.2,27.1,25.91,26.9,5049657,134479632,7386,0.0075,0.259585589,18121469871,18121469871,0.0252,14.5492,18.7705,3.1394,1,26.631,-0.0106,
3617,600066.XSHG,600066,宇通客车,XSHG,2012/4/17,26.9,26.9,26.79,27.1,26.46,26.52,2788216,74725104,4437,0.0041,0.259585589,17865478847,17865478847,-0.0141,14.3437,18.5053,3.0951,1,26.8,0.0252,
3618,600066.XSHG,600066,宇通客车,XSHG,2012/4/18,26.52,26.52,26.53,26.76,26.01,26.6,4974646,131241664,5506,0.0074,0.259585589,17919371694,17919371694,0.003,14.387,18.5611,3.1044,1,26.382,-0.0141,
3619,600066.XSHG,600066,宇通客车,XSHG,2012/4/19,26.6,26.6,26.66,27.27,26.38,26.59,3983645,106583496,4763,0.0059,0.259585589,17912635088,17912635088,-0.0004,14.3816,18.5541,3.1032,1,26.755,0.003,
3620,600066.XSHG,600066,宇通客车,XSHG,2012/4/20,26.59,26.59,0,0,0,26.59,0,0,0,0,0.259585589,17912635088,17912635088,0,14.3816,18.5541,3.1032,0,0,-0.0004,
3621,600066.XSHG,600066,宇通客车,XSHG,2012/4/23,26.59,26.59,26.5,26.7,25.7,25.97,5414893,140602176,5463,0.008,0.259585589,17494965522,17494965522,-0.0233,14.0462,18.1215,3.0309,1,25.966,0,
3622,600066.XSHG,600066,宇通客车,XSHG,2012/4/24,25.97,25.97,25.96,26.3,24.96,25.55,5787997,147831152,7336,0.0086,0.259585589,17212028075,17212028075,-0.0162,13.8191,17.8284,2.9819,1,25.541,-0.0233,
3623,600066.XSHG,600066,宇通客车,XSHG,2012/4/25,25.55,25.55,25.4,25.92,25.24,25.88,3414636,87273088,5018,0.0051,0.259585589,17434336069,17434336069,0.0129,13.9975,18.0587,3.0204,1,25.559,-0.0162,
3624,600066.XSHG,600066,宇通客车,XSHG,2012/4/26,25.88,25.88,25.84,25.88,25.28,25.3,3378941,86178120,4893,0.005,0.259585589,17043612927,17043612927,-0.0224,13.6838,17.654,2.9527,1,25.504,0.0129,
3625,600066.XSHG,600066,宇通客车,XSHG,2012/4/27,25.3,25.3,25.3,25.66,25.05,25.6,5919534,150119840,6703,0.0088,0.259585589,17245711104,17245711104,0.0119,13.8461,17.8633,2.9877,1,25.36,-0.0224,
3626,600066.XSHG,600066,宇通客车,XSHG,2012/5/2,25.6,25.6,0,0,0,25.6,0,0,0,0,0.259585589,17245711104,17245711104,0,13.8461,17.8633,2.9877,0,0,0.0119,
3627,600066.XSHG,600066,宇通客车,XSHG,2012/5/3,25.6,25.6,25.9,25.9,23.36,24.53,28148732,679995390,21945,0.0418,0.259585589,16524894273,16524894273,-0.0418,13.2674,17.1167,2.8628,1,24.157,0,
3628,600066.XSHG,600066,宇通客车,XSHG,2012/5/4,24.53,24.53,24,24.5,24,24.49,11744450,285384192,12067,0.0174,0.259585589,16497947849,16497947849,-0.0016,13.2457,17.0888,2.8582,1,24.299,-0.0418,
3629,600066.XSHG,600066,宇通客车,XSHG,2012/5/7,24.49,24.49,24.3,24.35,23.65,24.21,14409948,345339040,11304,0.0214,0.259585589,16309322884,16309322884,-0.0114,13.0943,16.8934,2.8255,1,23.965,-0.0016,
3630,600066.XSHG,600066,宇通客车,XSHG,2012/5/8,24.21,24.21,24.18,24.4,23.86,24.23,11448958,275572128,13007,0.017,0.259585589,16322796096,16322796096,0.0008,13.1051,16.9074,2.8278,1,24.07,-0.0114,
3631,600066.XSHG,600066,宇通客车,XSHG,2012/5/9,23.93,24.23,23.92,24.13,23.73,24,4437974,106254272,5766,0.0066,0.262839913,16167854160,16167854160,0.0029,12.9807,16.7469,2.801,1,23.942,0.0008,
3632,600066.XSHG,600066,宇通客车,XSHG,2012/5/10,24,24,24,24.04,23.5,23.72,6949100,164711968,7792,0.0103,0.262839913,15979229195,15979229195,-0.0117,12.8293,16.5515,2.7683,1,23.703,0.0029,
3633,600066.XSHG,600066,宇通客车,XSHG,2012/5/11,23.72,23.72,23.73,23.73,22.88,23.05,10772452,249978176,11339,0.016,0.262839913,15527876600,15527876600,-0.0282,12.4669,16.084,2.6901,1,23.205,-0.0117,
3634,600066.XSHG,600066,宇通客车,XSHG,2012/5/14,23.05,23.05,23.1,23.57,23.05,23.39,5709002,133141456,7659,0.0085,0.262839913,15756921200,15756921200,0.0148,12.6508,16.3212,2.7298,1,23.321,-0.0282,
3635,600066.XSHG,600066,宇通客车,XSHG,2012/5/15,23.39,23.39,23.23,23.54,22.86,23.53,5780937,134248672,8613,0.0086,0.262839913,15851233683,15851233683,0.006,12.7265,16.4189,2.7461,1,23.223,0.0148,
3636,600066.XSHG,600066,宇通客车,XSHG,2012/5/16,23.53,23.53,23.53,23.97,23.4,23.57,8211014,194959728,10050,0.0122,0.262839913,15878180106,15878180106,0.0017,12.7482,16.4468,2.7508,1,23.744,0.006,
3637,600066.XSHG,600066,宇通客车,XSHG,2012/5/17,23.57,23.57,23.65,24.04,23.65,23.98,7442690,177718128,7310,0.011,0.262839913,16154380948,16154380948,0.0174,12.9699,16.7329,2.7986,1,23.878,0.0017,
3638,600066.XSHG,600066,宇通客车,XSHG,2012/5/18,23.98,23.98,23.87,23.98,23.65,23.71,5220262,124184088,4533,0.0077,0.262839913,15972492589,15972492589,-0.0113,12.8239,16.5445,2.7671,1,23.789,0.0174,
3639,600066.XSHG,600066,宇通客车,XSHG,2012/5/21,23.71,23.71,23.65,23.95,23.6,23.74,4690934,111580472,3841,0.007,0.262839913,15992702407,15992702407,0.0013,12.8401,16.5654,2.7706,1,23.786,-0.0113,
3640,600066.XSHG,600066,宇通客车,XSHG,2012/5/22,23.74,23.74,23.81,23.95,23.71,23.86,3892388,92723224,4424,0.0058,0.262839913,16073541677,16073541677,0.0051,12.905,16.6492,2.7846,1,23.822,0.0013,
3641,600066.XSHG,600066,宇通客车,XSHG,2012/5/23,23.86,23.86,23.86,24.05,23.68,24.04,5308110,127114488,4881,0.0079,0.262839913,16194800584,16194800584,0.0075,13.0024,16.7748,2.8056,1,23.947,0.0051,
3642,600066.XSHG,600066,宇通客车,XSHG,2012/5/24,24.04,24.04,24.04,24.33,23.95,24.01,4394357,106098624,4392,0.0065,0.262839913,16174590766,16174590766,-0.0012,12.9861,16.7539,2.8021,1,24.144,0.0075,
3643,600066.XSHG,600066,宇通客车,XSHG,2012/5/25,24.01,24.01,24.01,24.1,22.49,22.56,8750537,200980208,10050,0.013,0.262839913,15197782910,15197782910,-0.0604,12.2019,15.7421,2.6329,1,22.968,-0.0012,
3644,600066.XSHG,600066,宇通客车,XSHG,2012/5/28,22.56,22.56,22.6,22.85,21.77,22.77,11693615,259319232,9129,0.0174,0.262839913,15339251634,15339251634,0.0093,12.3155,15.8886,2.6574,1,22.176,-0.0604,
3645,600066.XSHG,600066,宇通客车,XSHG,2012/5/29,22.77,22.77,22.84,24,22.7,23.31,6985455,163057024,6890,0.0104,0.262839913,15703028353,15703028353,0.0237,12.6075,16.2654,2.7204,1,23.342,0.0093,
3646,600066.XSHG,600066,宇通客车,XSHG,2012/5/30,23.31,23.31,23.3,23.79,23.02,23.64,10599818,248569040,7164,0.0157,0.262839913,15925336348,15925336348,0.0142,12.786,16.4957,2.759,1,23.45,0.0237,
3647,600066.XSHG,600066,宇通客车,XSHG,2012/5/31,23.64,23.64,23.45,23.56,23.02,23.19,5652866,131556056,8372,0.0084,0.262839913,15622189082,15622189082,-0.019,12.5426,16.1817,2.7064,1,23.272,0.0142,
3648,600066.XSHG,600066,宇通客车,XSHG,2012/6/1,23.19,23.19,23.2,23.48,22.97,23.33,6454435,149708624,7522,0.0096,0.262839913,15716501565,15716501565,0.006,12.6183,16.2794,2.7228,1,23.195,-0.019,
3649,600066.XSHG,600066,宇通客车,XSHG,2012/6/4,23.33,23.33,23.07,24.11,23.01,23.59,7391799,174989488,8740,0.011,0.262839913,15891653318,15891653318,0.0111,12.759,16.4608,2.7531,1,23.673,0.006,
3650,600066.XSHG,600066,宇通客车,XSHG,2012/6/5,23.59,23.59,23.8,23.92,23.46,23.82,4661881,110369904,4530,0.0069,0.262839913,16046595254,16046595254,0.0097,12.8834,16.6213,2.78,1,23.675,0.0111,
3651,600066.XSHG,600066,宇通客车,XSHG,2012/6/6,23.82,23.82,23.82,23.87,23.62,23.72,2804456,66581316,2033,0.0042,0.262839913,15979229195,15979229195,-0.0042,12.8293,16.5515,2.7683,1,23.741,0.0097,
3652,600066.XSHG,600066,宇通客车,XSHG,2012/6/7,23.72,23.72,23.75,23.98,23.45,23.45,2856231,67472080,3668,0.0042,0.262839913,15797340836,15797340836,-0.0114,12.6832,16.3631,2.7368,1,23.623,-0.0042,
3653,600066.XSHG,600066,宇通客车,XSHG,2012/6/8,23.45,23.45,23.57,23.7,23.3,23.36,2587901,60800032,2457,0.0038,0.262839913,15736711382,15736711382,-0.0038,12.6346,16.3003,2.7263,1,23.494,-0.0114,
3654,600066.XSHG,600066,宇通客车,XSHG,2012/6/11,23.36,23.36,23.05,24.25,23.05,24.15,8924975,214296736,7952,0.0132,0.262839913,16268903249,16268903249,0.0338,13.0619,16.8515,2.8185,1,24.011,-0.0038,
3655,600066.XSHG,600066,宇通客车,XSHG,2012/6/12,24.15,24.15,24.01,24.1,23.61,23.9,3403366,81273776,3269,0.0051,0.262839913,16100488101,16100488101,-0.0104,12.9266,16.6771,2.7893,1,23.88,0.0338,
3656,600066.XSHG,600066,宇通客车,XSHG,2012/6/13,23.9,23.9,24.08,24.2,23.73,24.11,4639003,111031624,3428,0.0069,0.262839913,16241956825,16241956825,0.0088,13.0402,16.8236,2.8138,1,23.934,-0.0104,
3657,600066.XSHG,600066,宇通客车,XSHG,2012/6/14,24.11,24.11,24.26,25.11,23.98,24.61,10246249,252868240,10692,0.0152,0.262839913,16578787120,16578787120,0.0207,13.3106,17.1725,2.8722,1,24.679,0.0088,
3658,600066.XSHG,600066,宇通客车,XSHG,2012/6/15,24.61,24.61,24.6,24.67,24.35,24.51,5570895,136445904,4674,0.0083,0.262839913,16511421061,16511421061,-0.0041,13.2566,17.1027,2.8605,1,24.493,0.0207,
3659,600066.XSHG,600066,宇通客车,XSHG,2012/6/18,24.51,24.51,0,0,0,24.51,0,0,0,0,0.262839913,16511421061,16511421061,0,13.2566,17.1027,2.8605,0,0,-0.0041,
3660,600066.XSHG,600066,宇通客车,XSHG,2012/6/19,24.51,24.51,24.5,24.5,23.33,23.5,9301555,219506544,8470,0.0138,0.262839913,15831023865,15831023865,-0.0412,12.7103,16.398,2.7426,1,23.599,0,
3661,600066.XSHG,600066,宇通客车,XSHG,2012/6/20,23.5,23.5,23.53,23.6,22.99,23.46,4628546,107745552,5299,0.0069,0.262839913,15804077441,15804077441,-0.0017,12.6887,16.3701,2.738,1,23.278,-0.0412,
3662,600066.XSHG,600066,宇通客车,XSHG,2012/6/21,23.46,23.46,23.37,23.55,23.16,23.43,2704112,63020664,2941,0.004,0.262839913,15783867624,15783867624,-0.0013,12.6724,16.3491,2.7345,1,23.305,-0.0017,
3663,600066.XSHG,600066,宇通客车,XSHG,2012/6/25,23.43,23.43,23.3,23.47,22.77,22.88,2452481,56658480,4122,0.0036,0.262839913,15413354299,15413354299,-0.0235,12.375,15.9654,2.6703,1,23.103,-0.0013,
3664,600066.XSHG,600066,宇通客车,XSHG,2012/6/26,22.88,22.88,22.76,22.98,22.38,22.81,2485179,56424920,4481,0.0037,0.262839913,15366198058,15366198058,-0.0031,12.3371,15.9165,2.6621,1,22.705,-0.0235,
3665,600066.XSHG,600066,宇通客车,XSHG,2012/6/27,22.81,22.81,0,0,0,22.81,0,0,0,0,0.262839913,15366198058,15366198058,0,12.3371,15.9165,2.6621,0,0,-0.0031,
3666,600066.XSHG,600066,宇通客车,XSHG,2012/6/28,22.81,22.81,22.69,22.81,22.02,22.27,3309618,73988032,3901,0.0049,0.262839913,15002421339,15002421339,-0.0237,12.045,15.5397,2.5991,1,22.355,0,
3667,600066.XSHG,600066,宇通客车,XSHG,2012/6/29,22.27,22.27,22.02,22.6,21.75,22.46,5984443,132479384,4185,0.0089,0.262839913,15130416851,15130416851,0.0085,12.1478,15.6723,2.6212,1,22.137,-0.0237,
3668,600066.XSHG,600066,宇通客车,XSHG,2012/7/2,22.46,22.46,22.52,22.67,21.78,21.97,9562069,210544704,8184,0.0142,0.262839913,14800323162,14800323162,-0.0218,10.9688,12.5493,2.4495,1,22.019,0.0085,
3669,600066.XSHG,600066,宇通客车,XSHG,2012/7/3,21.97,21.97,21.88,22.25,21.65,22.23,5794307,127403424,6479,0.0086,0.262839913,14975474916,14975474916,0.0118,11.0986,12.6978,2.4785,1,21.988,-0.0218,
3670,600066.XSHG,600066,宇通客车,XSHG,2012/7/4,22.23,22.23,22.3,23.05,22.26,22.64,5912459,134036944,5620,0.0088,0.262839913,15251675758,15251675758,0.0184,11.3033,12.932,2.5242,1,22.67,0.0118,
3671,600066.XSHG,600066,宇通客车,XSHG,2012/7/5,22.64,22.64,22.49,22.84,22.4,22.72,2336111,52909484,3159,0.0035,0.262839913,15305568605,15305568605,0.0035,11.3432,12.9777,2.5331,1,22.649,0.0184,
3672,600066.XSHG,600066,宇通客车,XSHG,2012/7/6,22.72,22.72,22.79,23,22.1,22.68,6175654,139586720,4622,0.0092,0.262839913,15278622181,15278622181,-0.0018,11.3232,12.9548,2.5287,1,22.603,0.0035,
3673,600066.XSHG,600066,宇通客车,XSHG,2012/7/9,22.68,22.68,22.5,23.22,22.41,22.64,5087274,116830304,5167,0.0076,0.262839913,15251675758,15251675758,-0.0018,11.3033,12.932,2.5242,1,22.965,-0.0018,
3674,600066.XSHG,600066,宇通客车,XSHG,2012/7/10,22.64,22.64,22.75,23.16,22.75,23.03,4822143,110602920,3776,0.0072,0.262839913,15514403388,15514403388,0.0172,11.498,13.1547,2.5677,1,22.936,-0.0018,
3675,600066.XSHG,600066,宇通客车,XSHG,2012/7/11,23.03,23.03,23.03,23.6,22.8,23.44,3689580,85469920,3851,0.0055,0.262839913,15790604230,15790604230,0.0178,11.7027,13.3889,2.6134,1,23.165,0.0172,
3676,600066.XSHG,600066,宇通客车,XSHG,2012/7/12,23.44,23.44,23.62,23.62,22.86,23.46,5845684,134725200,6264,0.0087,0.262839913,15804077441,15804077441,0.0009,11.7127,13.4003,2.6156,1,23.047,0.0178,
3677,600066.XSHG,600066,宇通客车,XSHG,2012/7/13,23.46,23.46,23.2,23.3,22.93,23.02,3434685,79138752,2815,0.0051,0.262839913,15507666782,15507666782,-0.0188,11.493,13.149,2.5666,1,23.041,0.0009,
3678,600066.XSHG,600066,宇通客车,XSHG,2012/7/16,23.02,23.02,23.14,23.14,21.9,22.08,4529778,100387376,5383,0.0067,0.262839913,14874425827,14874425827,-0.0408,11.0237,12.6121,2.4618,1,22.162,-0.0188,
3679,600066.XSHG,600066,宇通客车,XSHG,2012/7/17,22.08,22.08,22.08,22.28,22.01,22.26,1769344,39131892,2031,0.0026,0.262839913,14995684733,14995684733,0.0082,11.1136,12.7149,2.4818,1,22.117,-0.0408,
3680,600066.XSHG,600066,宇通客车,XSHG,2012/7/18,22.26,22.26,22.22,22.25,21.8,22.11,2221174,48894788,2938,0.0033,0.262839913,14894635645,14894635645,-0.0067,11.0387,12.6292,2.4651,1,22.013,0.0082,
3681,600066.XSHG,600066,宇通客车,XSHG,2012/7/19,22.11,22.11,21.99,22.61,21.86,22.39,3400911,76308696,3599,0.005,0.262839913,15083260610,15791366750,0.0127,11.7033,13.3896,2.6135,1,22.438,-0.0067,
3682,600066.XSHG,600066,宇通客车,XSHG,2012/7/20,22.39,22.39,22.21,22.56,22.21,22.39,2224609,49900480,3864,0.0033,0.262839913,15083260610,15791366750,0,11.7033,13.3896,2.6135,1,22.431,0.0127,
3683,600066.XSHG,600066,宇通客车,XSHG,2012/7/23,22.39,22.39,22.25,22.29,21.89,22.06,2841962,62615184,2480,0.0042,0.262839913,14860952615,15558622175,-0.0147,11.5308,13.1922,2.575,1,22.032,0,
3684,600066.XSHG,600066,宇通客车,XSHG,2012/7/24,22.06,22.06,22.02,22.28,21.92,22.08,1248164,27619324,2127,0.0019,0.262839913,14874425827,15572727907,0.0009,11.5412,13.2042,2.5773,1,22.128,-0.0147,
3685,600066.XSHG,600066,宇通客车,XSHG,2012/7/25,22.08,22.08,22.11,22.52,22.06,22.29,2675981,59864096,2524,0.004,0.262839913,15015894551,15720838091,0.0095,11.651,13.3298,2.6019,1,22.371,0.0009,
3686,600066.XSHG,600066,宇通客车,XSHG,2012/7/26,22.29,22.29,22.29,22.49,21.9,21.91,1620754,35822148,2591,0.0024,0.262839913,14759903527,15452829187,-0.017,11.4524,13.1025,2.5575,1,22.102,0.0095,
3687,600066.XSHG,600066,宇通客车,XSHG,2012/7/27,21.91,21.91,22.12,22.28,21.94,22.19,2276442,50562248,3212,0.0034,0.262839913,14948528492,15650309432,0.0128,11.5987,13.27,2.5902,1,22.211,-0.017,
3688,600066.XSHG,600066,宇通客车,XSHG,2012/7/30,22.19,22.19,22.18,22.48,22.1,22.4,2501690,56044336,3552,0.0037,0.262839913,15089997216,15798419616,0.0095,11.7085,13.3955,2.6147,1,22.403,0.0128,
3689,600066.XSHG,600066,宇通客车,XSHG,2012/7/31,22.4,22.4,22.42,23,22.42,22.8,3154411,71861832,4511,0.0047,0.262839913,15359461452,16080534252,0.0179,11.9176,13.6347,2.6614,1,22.781,0.0095,
3690,600066.XSHG,600066,宇通客车,XSHG,2012/8/1,22.8,22.8,22.7,23.48,22.66,23.25,4686843,108745744,5308,0.007,0.262839913,15662608718,16397913218,0.0197,12.1528,13.9039,2.7139,1,23.202,0.0179,
3691,600066.XSHG,600066,宇通客车,XSHG,2012/8/2,23.25,23.25,23.15,23.48,23.02,23.16,3607749,83854496,3432,0.0054,0.262839913,15601979264,16334437424,-0.0039,12.1057,13.85,2.7034,1,23.243,0.0197,
3692,600066.XSHG,600066,宇通客车,XSHG,2012/8/3,23.16,23.16,23.1,23.19,22.91,23.08,2111678,48669540,1917,0.0031,0.262839913,15548086417,16278014497,-0.0035,12.0639,13.8022,2.6941,1,23.048,-0.0039,
3693,600066.XSHG,600066,宇通客车,XSHG,2012/8/6,23.08,23.08,23.08,23.42,23.08,23.17,2034969,47339140,4053,0.003,0.262839913,15608715870,16341490290,0.0039,12.111,13.856,2.7046,1,23.263,-0.0035,
3694,600066.XSHG,600066,宇通客车,XSHG,2012/8/7,23.17,23.17,23.19,23.34,22.88,22.99,2333130,53630660,3975,0.0035,0.262839913,15487456964,16214538704,-0.0078,12.0169,13.7484,2.6836,1,22.987,0.0039,
3695,600066.XSHG,600066,宇通客车,XSHG,2012/8/8,22.99,22.99,22.89,23.18,22.77,22.81,1200597,27501782,2238,0.0018,0.262839913,15366198058,16087587118,-0.0078,11.9228,13.6407,2.6625,1,22.907,-0.0078,
3696,600066.XSHG,600066,宇通客车,XSHG,2012/8/9,22.81,22.81,22.81,23.15,22.76,23.13,1937795,44554528,2475,0.0029,0.262839913,15581769447,16313278827,0.014,12.0901,13.8321,2.6999,1,22.992,-0.0078,
